Country,Year,HepatitisB,Measles,BMI,Polio,Diphtheria,HIV/AIDS,Alcohol,LifeExpectancy 
Russian Federation,2001,43.0,2072.0,54.2,97.0,96.0,0.3,10.5,65.1
Russian Federation,2000,0.0,4800.0,54.0,97.0,96.0,0.2,10.2,65.0
Rwanda,2015,98.0,1.0,21.4,99.0,98.0,0.4,0.0,66.1
Rwanda,2014,98.0,10.0,2.8,98.0,98.0,0.4,0.0,65.7
Rwanda,2013,98.0,17.0,2.1,98.0,98.0,0.5,0.0,65.2
Rwanda,2012,98.0,75.0,19.5,98.0,98.0,0.7,0.0,64.6
Rwanda,2011,97.0,31.0,18.9,93.0,97.0,1.3,8.3,63.8
Rwanda,2010,97.0,121.0,18.3,93.0,97.0,2.3,7.9,62.8
Rwanda,2009,97.0,5.0,17.7,93.0,97.0,2.8,7.1,61.0
Rwanda,2008,97.0,6.0,17.1,97.0,97.0,3.7,6.4,68.0
Rwanda,2007,97.0,26.0,16.5,98.0,97.0,5.0,6.8,59.6
Rwanda,2006,99.0,494.0,15.9,99.0,99.0,6.2,6.9,57.6
Rwanda,2005,95.0,129.0,15.4,95.0,95.0,7.1,7.0,55.3
Rwanda,2004,89.0,386.0,14.9,89.0,89.0,7.7,6.8,53.4
Rwanda,2003,96.0,1064.0,14.5,96.0,96.0,8.1,6.7,52.0
Rwanda,2002,88.0,2738.0,14.1,85.0,88.0,8.0,7.8,57.0
Rwanda,2001,0.0,896.0,13.7,76.0,77.0,8.1,5.7,48.6
Rwanda,2000,0.0,2095.0,13.2,9.0,9.0,8.5,7.1,48.3
Samoa,2015,59.0,0.0,74.7,61.0,66.0,0.1,0.0,74.0
Samoa,2014,56.0,0.0,74.3,58.0,63.0,0.1,0.0,73.8
Samoa,2013,6.0,0.0,73.8,62.0,67.0,0.1,0.0,73.6
Samoa,2012,64.0,1.0,73.4,62.0,64.0,0.1,0.0,73.2
Samoa,2011,58.0,0.0,72.9,6.0,65.0,0.1,2.2,73.0
Samoa,2010,57.0,8.0,72.5,57.0,62.0,0.1,3.0,72.6
Samoa,2009,44.0,0.0,72.0,45.0,49.0,0.1,2.9,76.0
Samoa,2008,12.0,0.0,71.4,54.0,26.0,0.1,4.0,72.5
Samoa,2007,46.0,0.0,7.9,49.0,53.0,0.1,3.9,72.2
Samoa,2006,35.0,0.0,7.3,37.0,39.0,0.1,3.5,72.0
Samoa,2005,41.0,0.0,69.7,55.0,49.0,0.1,3.6,71.6
Samoa,2004,54.0,0.0,68.9,26.0,55.0,0.1,3.6,71.4
Samoa,2003,83.0,0.0,68.2,82.0,83.0,0.1,4.2,79.0
Samoa,2002,86.0,0.0,67.4,85.0,86.0,0.1,3.3,76.0
Samoa,2001,89.0,0.0,66.5,83.0,85.0,0.1,3.4,75.0
Samoa,2000,89.0,0.0,65.6,94.0,95.0,0.1,3.0,72.0
Sao Tome and Principe,2015,96.0,0.0,3.9,96.0,96.0,0.2,0.0,67.5
Sao Tome and Principe,2014,95.0,0.0,3.1,95.0,95.0,0.2,0.0,67.3
Sao Tome and Principe,2013,97.0,0.0,29.3,97.0,97.0,0.2,0.0,67.1
Sao Tome and Principe,2012,96.0,0.0,28.5,96.0,96.0,0.5,0.0,66.9
Sao Tome and Principe,2011,96.0,0.0,27.7,96.0,96.0,0.5,5.7,66.6
Sao Tome and Principe,2010,98.0,0.0,26.9,98.0,98.0,0.5,5.6,66.2
Sao Tome and Principe,2009,98.0,0.0,26.2,99.0,98.0,0.9,4.1,65.8
Sao Tome and Principe,2008,99.0,0.0,25.4,99.0,99.0,0.9,4.4,65.4
Sao Tome and Principe,2007,87.0,0.0,24.7,98.0,97.0,1.2,4.1,65.1
Sao Tome and Principe,2006,75.0,0.0,24.0,97.0,97.0,1.2,5.5,64.7
Sao Tome and Principe,2005,96.0,0.0,23.4,97.0,97.0,1.6,5.3,64.3
Sao Tome and Principe,2004,7.0,0.0,22.8,99.0,96.0,1.6,5.8,63.8
Sao Tome and Principe,2003,43.0,0.0,22.2,94.0,94.0,1.6,6.5,63.4
Sao Tome and Principe,2002,0.0,0.0,21.7,92.0,92.0,1.4,5.8,63.1
Sao Tome and Principe,2001,0.0,0.0,21.1,9.0,92.0,1.5,5.0,62.8
Sao Tome and Principe,2000,0.0,0.0,2.7,87.0,82.0,1.5,5.1,62.6
Senegal,2015,89.0,58.0,24.3,85.0,89.0,0.3,0.0,66.7
Senegal,2014,89.0,32.0,23.8,85.0,89.0,0.3,0.3,66.4
Senegal,2013,92.0,17.0,23.2,89.0,92.0,0.3,0.3,66.0
Senegal,2012,91.0,46.0,22.7,83.0,91.0,0.4,0.3,65.6
Senegal,2011,92.0,18.0,22.2,89.0,92.0,0.4,0.3,64.9
Senegal,2010,89.0,428.0,21.7,76.0,89.0,0.4,0.3,64.3
Senegal,2009,86.0,999.0,21.2,83.0,86.0,0.5,0.3,63.5
Senegal,2008,88.0,6.0,2.8,87.0,88.0,0.6,0.3,62.8
Senegal,2007,94.0,11.0,2.3,93.0,94.0,0.7,0.3,62.1
Senegal,2006,89.0,3.0,19.9,89.0,89.0,0.7,0.3,61.3
Senegal,2005,84.0,0.0,19.5,84.0,84.0,0.7,0.3,65.0
Senegal,2004,54.0,31.0,19.1,87.0,87.0,0.7,0.4,59.7
Senegal,2003,0.0,1519.0,18.7,73.0,73.0,0.7,0.3,59.0
Senegal,2002,0.0,18184.0,18.3,6.0,6.0,0.7,0.4,58.4
Senegal,2001,0.0,24789.0,17.9,49.0,52.0,0.6,0.3,57.9
Senegal,2000,0.0,5839.0,17.5,49.0,52.0,0.5,0.3,57.5
Serbia,2015,94.0,383.0,6.0,95.0,95.0,0.1,0.0,75.6
Serbia,2014,92.0,37.0,59.4,93.0,93.0,0.1,9.1,75.4
Serbia,2013,91.0,1.0,58.9,97.0,95.0,0.1,9.2,75.3
Serbia,2012,97.0,0.0,58.3,93.0,91.0,0.1,9.4,74.9
Serbia,2011,94.0,370.0,57.7,94.0,94.0,0.1,9.6,74.6
Serbia,2010,89.0,20.0,57.0,91.0,91.0,0.1,9.7,74.4
Serbia,2009,93.0,1.0,56.4,97.0,95.0,0.1,9.9,74.1
Serbia,2008,93.0,2.0,55.8,95.0,95.0,0.1,9.5,74.0
Serbia,2007,99.0,201.0,55.1,93.0,94.0,0.1,9.3,73.8
Serbia,2006,93.0,2.0,54.5,97.0,92.0,0.1,8.6,73.6
Serbia,2005,65.0,2.0,53.9,98.0,98.0,0.1,9.6,73.0
Serbia,2004,89.0,11.0,53.3,96.0,88.0,0.1,7.4,73.0
Serbia,2003,0.0,15.0,52.8,89.0,89.0,0.1,7.3,73.0
Serbia,2002,0.0,63.0,52.2,95.0,95.0,0.1,7.0,72.9
Serbia,2001,0.0,35.0,51.7,93.0,93.0,0.1,7.5,73.1
Serbia,2000,0.0,38.0,51.2,98.0,95.0,0.1,7.4,72.6
Seychelles,2015,98.0,0.0,37.4,97.0,97.0,0.1,0.0,73.2
Seychelles,2014,99.0,0.0,36.2,99.0,99.0,0.1,0.0,73.0
Seychelles,2013,99.0,0.0,35.5,98.0,98.0,0.1,0.0,72.9
Seychelles,2012,99.0,0.0,34.8,98.0,98.0,0.1,0.0,72.7
Seychelles,2011,99.0,0.0,34.2,99.0,99.0,0.1,9.7,72.6
Seychelles,2010,99.0,0.0,33.5,99.0,99.0,0.1,6.5,72.4
Seychelles,2009,99.0,0.0,32.4,99.0,99.0,0.1,4.9,72.3
Seychelles,2008,99.0,0.0,31.8,99.0,99.0,0.1,6.3,72.2
Seychelles,2007,99.0,1.0,31.2,99.0,99.0,0.1,8.1,72.2
Seychelles,2006,99.0,10.0,3.7,99.0,99.0,0.1,8.1,72.2
Seychelles,2005,99.0,0.0,3.1,99.0,99.0,0.1,7.8,72.2
Seychelles,2004,99.0,0.0,29.2,99.0,99.0,0.1,7.9,72.1
Seychelles,2003,99.0,0.0,28.7,99.0,99.0,0.1,7.4,72.1
Seychelles,2002,99.0,0.0,28.1,99.0,99.0,0.1,11.2,72.1
Seychelles,2001,96.0,0.0,27.6,96.0,96.0,0.1,6.7,72.0
Seychelles,2000,98.0,0.0,27.1,98.0,98.0,0.1,8.2,71.8
Sierra Leone,2015,86.0,607.0,24.4,86.0,86.0,0.5,0.0,51.0
Sierra Leone,2014,83.0,1006.0,23.8,83.0,83.0,0.6,0.0,48.1
Sierra Leone,2013,92.0,15.0,23.3,92.0,92.0,0.8,0.0,54.0
Sierra Leone,2012,91.0,678.0,22.7,91.0,91.0,0.9,0.0,49.7
Sierra Leone,2011,89.0,1865.0,22.2,88.0,89.0,1.3,3.8,48.9
Sierra Leone,2010,86.0,1089.0,21.7,84.0,86.0,1.6,3.8,48.1
Sierra Leone,2009,84.0,31.0,21.2,81.0,84.0,1.7,4.0,47.1
Sierra Leone,2008,77.0,44.0,2.7,75.0,77.0,1.9,3.9,46.2
Sierra Leone,2007,63.0,0.0,2.2,63.0,64.0,2.2,3.9,45.3
Sierra Leone,2006,0.0,33.0,19.7,65.0,64.0,2.2,3.8,44.3
Sierra Leone,2005,0.0,29.0,19.2,67.0,65.0,2.2,3.8,43.3
Sierra Leone,2004,0.0,7.0,18.8,69.0,65.0,2.1,4.0,42.3
Sierra Leone,2003,0.0,586.0,18.4,66.0,73.0,1.9,4.1,41.5
Sierra Leone,2002,0.0,568.0,17.9,54.0,53.0,1.7,4.1,48.0
Sierra Leone,2001,0.0,649.0,17.5,38.0,38.0,1.5,4.2,41.0
Sierra Leone,2000,0.0,3575.0,17.2,46.0,44.0,1.2,4.0,39.0
Slovenia,2015,0.0,18.0,6.1,95.0,95.0,0.1,0.0,88.0
Slovenia,2014,0.0,52.0,59.5,95.0,95.0,0.1,10.5,87.0
Slovenia,2013,0.0,1.0,58.9,95.0,95.0,0.1,9.5,85.0
Slovenia,2012,0.0,2.0,58.2,96.0,96.0,0.1,11.0,82.0
Slovenia,2011,0.0,22.0,57.6,96.0,96.0,0.1,10.6,79.8
Slovenia,2010,0.0,2.0,57.0,96.0,96.0,0.1,10.3,79.5
Slovenia,2009,0.0,0.0,56.4,96.0,96.0,0.1,10.5,79.1
Slovenia,2008,0.0,0.0,55.8,97.0,97.0,0.1,10.9,78.9
Slovenia,2007,0.0,0.0,55.2,97.0,97.0,0.1,11.0,78.3
Slovenia,2006,0.0,0.0,54.7,97.0,97.0,0.1,12.3,78.1
Slovenia,2005,0.0,0.0,54.1,95.0,95.0,0.1,11.1,77.5
Slovenia,2004,0.0,0.0,53.5,94.0,94.0,0.1,10.0,77.2
Slovenia,2003,0.0,0.0,52.9,95.0,95.0,0.1,11.6,76.5
Slovenia,2002,0.0,0.0,52.3,93.0,93.0,0.1,9.3,76.6
Slovenia,2001,0.0,0.0,51.8,93.0,92.0,0.1,10.8,76.2
Slovenia,2000,0.0,0.0,51.2,93.0,91.0,0.1,11.9,76.0
Solomon Islands,2015,98.0,0.0,5.5,99.0,98.0,0.1,0.0,69.2
Solomon Islands,2014,88.0,0.0,49.7,94.0,88.0,0.1,0.0,68.8
Solomon Islands,2013,94.0,0.0,48.9,99.0,94.0,0.1,0.0,68.8
Solomon Islands,2012,99.0,0.0,48.1,99.0,99.0,0.1,0.0,68.7
Solomon Islands,2011,99.0,0.0,47.2,99.0,99.0,0.1,1.0,68.5
Solomon Islands,2010,9.0,0.0,46.4,94.0,9.0,0.1,1.1,68.3
Solomon Islands,2009,92.0,0.0,45.5,98.0,92.0,0.1,1.2,68.1
Solomon Islands,2008,89.0,0.0,44.7,94.0,89.0,0.1,1.1,68.0
Solomon Islands,2007,9.0,0.0,43.8,93.0,9.0,0.1,0.9,67.6
Solomon Islands,2006,99.0,0.0,43.0,99.0,99.0,0.1,1.0,67.6
Solomon Islands,2005,83.0,0.0,42.1,9.0,89.0,0.1,0.9,67.4
Solomon Islands,2004,81.0,0.0,41.3,89.0,9.0,0.1,1.2,67.1
Solomon Islands,2003,79.0,0.0,4.4,84.0,84.0,0.1,1.2,66.8
Solomon Islands,2002,75.0,0.0,39.6,78.0,78.0,0.1,1.1,66.5
Solomon Islands,2001,83.0,0.0,38.7,88.0,84.0,0.1,0.7,66.2
Solomon Islands,2000,81.0,0.0,37.9,88.0,86.0,0.1,0.7,65.8
South Africa,2015,75.0,17.0,51.1,75.0,75.0,3.6,0.0,62.9
South Africa,2014,8.0,66.0,5.3,77.0,77.0,3.7,7.4,62.0
South Africa,2013,7.0,25.0,49.5,73.0,73.0,4.5,7.3,69.0
South Africa,2012,68.0,32.0,48.7,65.0,65.0,7.6,7.4,59.2
South Africa,2011,76.0,92.0,47.9,69.0,69.0,8.5,7.4,58.9
South Africa,2010,71.0,12499.0,47.2,72.0,72.0,11.0,7.3,58.0
South Africa,2009,74.0,5857.0,46.4,75.0,76.0,19.0,7.6,56.5
South Africa,2008,76.0,39.0,45.7,77.0,79.0,23.5,8.2,55.3
South Africa,2007,83.0,31.0,45.0,79.0,82.0,26.4,8.5,54.5
South Africa,2006,83.0,81.0,44.3,79.0,82.0,28.1,8.5,54.0
South Africa,2005,79.0,615.0,43.6,75.0,79.0,29.5,8.7,53.8
South Africa,2004,76.0,830.0,42.9,73.0,74.0,29.7,7.0,53.7
South Africa,2003,71.0,244.0,42.2,7.0,69.0,28.9,6.9,54.0
South Africa,2002,72.0,1043.0,41.6,7.0,7.0,26.6,7.0,54.9
South Africa,2001,72.0,1166.0,4.9,71.0,71.0,24.0,7.4,56.0
South Africa,2000,73.0,1459.0,4.1,71.0,73.0,21.3,7.3,57.3
South Sudan,2015,31.0,878.0,0.0,41.0,31.0,3.4,0.0,57.3
South Sudan,2014,0.0,441.0,0.0,44.0,39.0,3.5,0.0,56.6
South Sudan,2013,0.0,525.0,0.0,5.0,45.0,3.6,0.0,56.4
South Sudan,2012,0.0,1952.0,0.0,64.0,59.0,3.8,0.0,56.0
South Sudan,2011,0.0,1256.0,0.0,66.0,61.0,3.9,0.0,55.4
South Sudan,2010,0.0,0.0,0.0,0.0,0.0,4.0,0.0,55.0
South Sudan,2009,0.0,0.0,0.0,0.0,0.0,4.2,0.0,54.3
South Sudan,2008,0.0,0.0,0.0,0.0,0.0,4.2,0.0,53.6
South Sudan,2007,0.0,0.0,0.0,0.0,0.0,4.2,0.0,53.1
South Sudan,2006,0.0,0.0,0.0,0.0,0.0,4.1,0.0,52.5
South Sudan,2005,0.0,0.0,0.0,0.0,0.0,3.9,0.0,51.9
South Sudan,2004,0.0,0.0,0.0,0.0,0.0,3.8,0.0,51.4
South Sudan,2003,0.0,0.0,0.0,0.0,0.0,3.5,0.0,58.0
South Sudan,2002,0.0,0.0,0.0,0.0,0.0,3.3,0.0,52.0
South Sudan,2001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,49.6
South Sudan,2000,0.0,0.0,0.0,0.0,0.0,2.7,0.0,48.9
Spain,2015,97.0,115.0,66.6,97.0,97.0,0.1,0.0,82.8
Spain,2014,96.0,154.0,66.0,97.0,97.0,0.1,0.0,82.6
Spain,2013,95.0,131.0,65.4,96.0,96.0,0.1,9.3,82.4
Spain,2012,96.0,1204.0,64.8,97.0,97.0,0.1,9.4,82.0
Spain,2011,97.0,3802.0,64.1,97.0,97.0,0.1,9.6,82.1
Spain,2010,97.0,302.0,63.5,97.0,97.0,0.1,9.8,81.9
Spain,2009,96.0,41.0,62.9,96.0,96.0,0.1,10.0,81.6
Spain,2008,97.0,297.0,62.3,97.0,97.0,0.1,10.2,81.3
Spain,2007,96.0,267.0,61.7,96.0,96.0,0.1,11.1,89.0
Spain,2006,97.0,362.0,61.1,98.0,98.0,0.1,11.9,88.0
Spain,2005,96.0,22.0,6.5,96.0,96.0,0.1,11.9,81.0
Spain,2004,97.0,26.0,59.9,97.0,97.0,0.1,12.0,81.0
Spain,2003,81.0,256.0,59.3,99.0,98.0,0.1,12.1,79.4
Spain,2002,82.0,67.0,58.8,98.0,98.0,0.1,12.3,79.5
Spain,2001,83.0,0.0,58.2,95.0,96.0,0.1,9.9,79.4
Spain,2000,77.0,152.0,57.6,95.0,95.0,0.1,11.1,79.1
Sri Lanka,2015,99.0,1568.0,23.4,99.0,99.0,0.1,0.0,74.9
Sri Lanka,2014,99.0,1686.0,22.7,99.0,99.0,0.1,2.4,74.7
Sri Lanka,2013,99.0,2107.0,21.9,99.0,99.0,0.1,2.6,74.6
Sri Lanka,2012,99.0,51.0,21.2,99.0,99.0,0.1,2.8,74.5
Sri Lanka,2011,99.0,60.0,2.5,99.0,99.0,0.1,3.0,74.5
Sri Lanka,2010,99.0,79.0,19.8,99.0,99.0,0.1,2.3,74.5
Sri Lanka,2009,97.0,21.0,19.2,97.0,97.0,0.1,2.1,71.8
Sri Lanka,2008,98.0,33.0,18.5,98.0,98.0,0.1,2.1,72.3
Sri Lanka,2007,98.0,44.0,17.9,98.0,98.0,0.1,2.3,73.7
Sri Lanka,2006,98.0,0.0,17.2,98.0,98.0,0.1,2.0,73.8
Sri Lanka,2005,99.0,3.0,16.6,99.0,99.0,0.1,2.0,74.2
Sri Lanka,2004,62.0,35.0,16.1,97.0,97.0,0.1,1.6,69.1
Sri Lanka,2003,32.0,65.0,15.6,98.0,99.0,0.1,1.7,73.9
Sri Lanka,2002,0.0,139.0,15.1,98.0,98.0,0.1,1.6,73.7
Sri Lanka,2001,0.0,309.0,14.6,98.0,98.0,0.1,1.7,72.7
Sri Lanka,2000,0.0,16527.0,14.1,99.0,99.0,0.1,1.5,71.5
Sudan,2015,93.0,3585.0,0.0,93.0,93.0,0.3,0.0,64.1
Sudan,2014,94.0,676.0,0.0,94.0,94.0,0.3,0.0,63.8
Sudan,2013,93.0,2813.0,0.0,93.0,93.0,0.3,0.0,63.5
Sudan,2012,92.0,8523.0,0.0,92.0,92.0,0.3,0.0,63.2
Sudan,2011,93.0,5616.0,0.0,93.0,93.0,0.3,2.1,62.7
Sudan,2010,75.0,680.0,0.0,9.0,9.0,0.3,1.8,62.5
Sudan,2009,72.0,68.0,0.0,81.0,81.0,0.3,2.0,62.0
Sudan,2008,78.0,129.0,0.0,85.0,86.0,0.3,2.0,61.8
Sudan,2007,78.0,327.0,0.0,84.0,84.0,0.3,2.0,61.4
Sudan,2006,6.0,228.0,0.0,77.0,78.0,0.2,1.9,61.0
Sudan,2005,22.0,1374.0,0.0,78.0,78.0,0.2,1.6,67.0
Sudan,2004,0.0,9562.0,0.0,74.0,74.0,0.2,1.6,59.7
Sudan,2003,0.0,4381.0,0.0,69.0,69.0,0.2,1.7,59.6
Sudan,2002,0.0,4529.0,0.0,6.0,6.0,0.2,1.6,59.4
Sudan,2001,0.0,4362.0,0.0,66.0,66.0,0.2,1.8,58.9
Sudan,2000,0.0,2875.0,0.0,62.0,62.0,0.1,1.8,58.6
Suriname,2015,89.0,0.0,58.3,89.0,89.0,0.4,0.0,71.6
Suriname,2014,85.0,0.0,57.7,85.0,85.0,0.4,6.3,71.4
Suriname,2013,86.0,0.0,57.0,86.0,86.0,0.4,6.0,71.2
Suriname,2012,84.0,0.0,56.3,84.0,84.0,0.9,5.7,71.3
Suriname,2011,86.0,0.0,55.5,86.0,86.0,0.1,5.6,76.0
Suriname,2010,86.0,0.0,54.8,96.0,96.0,0.5,5.3,73.0
Suriname,2009,87.0,0.0,54.1,85.0,87.0,0.6,5.1,70.0
Suriname,2008,84.0,0.0,53.3,85.0,85.0,1.2,4.9,69.8
Suriname,2007,84.0,0.0,52.6,84.0,84.0,0.8,4.7,69.5
Suriname,2006,84.0,0.0,51.8,84.0,84.0,0.6,4.5,69.3
Suriname,2005,83.0,0.0,51.1,84.0,83.0,0.6,4.5,68.9
Suriname,2004,0.0,0.0,5.4,84.0,85.0,0.9,4.6,68.3
Suriname,2003,0.0,0.0,49.7,74.0,75.0,1.0,4.5,68.0
Suriname,2002,0.0,0.0,49.0,74.0,73.0,1.6,4.4,67.9
Suriname,2001,0.0,0.0,48.3,65.0,68.0,1.8,4.2,67.7
Suriname,2000,0.0,0.0,47.6,7.0,71.0,0.4,4.3,67.4
Swaziland,2015,9.0,0.0,32.3,84.0,9.0,7.1,0.0,58.9
Swaziland,2014,98.0,0.0,31.8,98.0,98.0,7.3,0.0,58.4
Swaziland,2013,98.0,0.0,31.2,98.0,98.0,9.8,0.0,57.6
Swaziland,2012,95.0,0.0,3.7,92.0,95.0,12.2,0.0,56.5
Swaziland,2011,91.0,0.0,3.2,85.0,91.0,15.7,5.2,55.0
Swaziland,2010,89.0,313.0,29.7,89.0,89.0,21.6,4.9,53.6
Swaziland,2009,88.0,26.0,29.3,89.0,88.0,33.7,4.9,52.6
Swaziland,2008,9.0,1.0,28.9,89.0,88.0,40.2,4.9,51.4
Swaziland,2007,92.0,0.0,28.5,88.0,87.0,40.7,5.6,50.0
Swaziland,2006,93.0,0.0,28.2,88.0,87.0,43.7,5.5,47.8
Swaziland,2005,95.0,0.0,27.8,88.0,86.0,49.1,5.1,46.0
Swaziland,2004,93.0,0.0,27.4,88.0,86.0,50.3,5.8,45.6
Swaziland,2003,9.0,350.0,27.1,87.0,85.0,50.6,5.7,45.9
Swaziland,2002,88.0,37.0,26.7,87.0,85.0,49.9,5.5,46.4
Swaziland,2001,86.0,49.0,26.3,87.0,84.0,48.8,6.7,47.1
Swaziland,2000,83.0,10.0,25.9,87.0,84.0,46.4,7.2,48.4
Sweden,2015,67.0,22.0,59.5,98.0,98.0,0.1,0.0,82.4
Sweden,2014,67.0,26.0,59.0,98.0,98.0,0.1,7.3,82.3
Sweden,2013,67.0,51.0,58.5,98.0,98.0,0.1,7.3,81.9
Sweden,2012,53.0,30.0,58.1,98.0,98.0,0.1,7.4,81.7
Sweden,2011,42.0,26.0,57.7,98.0,98.0,0.1,7.4,81.7
Sweden,2010,0.0,6.0,57.3,98.0,98.0,0.1,7.2,81.5
Sweden,2009,0.0,3.0,56.9,98.0,98.0,0.1,7.3,81.4
Sweden,2008,0.0,25.0,56.5,98.0,98.0,0.1,6.9,81.1
Sweden,2007,0.0,1.0,56.1,98.0,98.0,0.1,6.9,89.0
Sweden,2006,0.0,19.0,55.7,98.0,98.0,0.1,6.5,88.0
Sweden,2005,0.0,13.0,55.3,98.0,98.0,0.1,6.5,85.0
Sweden,2004,0.0,5.0,54.9,99.0,99.0,0.1,6.6,83.0
Sweden,2003,0.0,3.0,54.4,99.0,99.0,0.1,6.9,82.0
Sweden,2002,0.0,9.0,53.9,99.0,99.0,0.1,6.9,79.9
Sweden,2001,0.0,5.0,53.4,99.0,99.0,0.1,6.6,79.8
Sweden,2000,0.0,59.0,52.8,99.0,99.0,0.1,6.2,79.6
Switzerland,2015,0.0,35.0,57.4,97.0,97.0,0.1,0.0,83.4
Switzerland,2014,0.0,23.0,57.0,96.0,96.0,0.1,9.6,83.2
Switzerland,2013,0.0,175.0,56.6,96.0,96.0,0.1,9.7,83.0
Switzerland,2012,0.0,61.0,56.2,96.0,96.0,0.1,9.9,82.7
Switzerland,2011,0.0,621.0,55.8,96.0,96.0,0.1,10.0,82.6
Switzerland,2010,0.0,77.0,55.4,96.0,95.0,0.1,10.0,82.3
Switzerland,2009,0.0,958.0,55.0,96.0,95.0,0.1,10.2,82.1
Switzerland,2008,0.0,2022.0,54.6,96.0,95.0,0.1,10.3,82.0
Switzerland,2007,0.0,1015.0,54.1,94.0,94.0,0.1,10.4,81.7
Switzerland,2006,0.0,0.0,53.7,94.0,94.0,0.1,10.2,81.5
Switzerland,2005,0.0,60.0,53.2,94.0,94.0,0.1,10.2,81.1
Switzerland,2004,0.0,39.0,52.8,95.0,93.0,0.1,10.6,81.0
Switzerland,2003,0.0,574.0,52.3,95.0,93.0,0.1,10.8,85.0
Switzerland,2002,0.0,0.0,51.8,95.0,93.0,0.1,10.9,84.0
Switzerland,2001,0.0,700.0,51.3,95.0,93.0,0.1,11.1,82.0
Switzerland,2000,0.0,0.0,5.8,95.0,93.0,0.1,11.3,79.7
Syrian Arab Republic,2015,41.0,45.0,57.1,5.0,41.0,0.1,0.0,64.5
Syrian Arab Republic,2014,47.0,594.0,56.2,52.0,43.0,0.1,0.0,64.4
Syrian Arab Republic,2013,71.0,740.0,55.2,5.0,41.0,0.1,0.0,63.6
Syrian Arab Republic,2012,43.0,13.0,54.2,47.0,45.0,0.1,0.0,62.8
Syrian Arab Republic,2011,66.0,13.0,53.2,6.0,72.0,0.1,0.8,71.7
Syrian Arab Republic,2010,84.0,26.0,52.3,83.0,8.0,0.1,0.8,73.7
Syrian Arab Republic,2009,84.0,22.0,51.3,83.0,8.0,0.1,0.8,73.8
Syrian Arab Republic,2008,83.0,19.0,5.4,83.0,79.0,0.1,0.8,73.8
Syrian Arab Republic,2007,83.0,403.0,49.4,83.0,8.0,0.1,0.8,73.8
Syrian Arab Republic,2006,83.0,517.0,48.5,83.0,8.0,0.1,1.0,73.7
Syrian Arab Republic,2005,83.0,375.0,47.6,83.0,8.0,0.1,0.9,73.5
Syrian Arab Republic,2004,82.0,189.0,46.8,84.0,81.0,0.1,0.9,73.2
Syrian Arab Republic,2003,81.0,801.0,46.0,85.0,83.0,0.1,1.3,73.0
Syrian Arab Republic,2002,8.0,538.0,45.3,86.0,84.0,0.1,1.3,72.8
Syrian Arab Republic,2001,8.0,290.0,44.6,83.0,82.0,0.1,1.3,72.7
Syrian Arab Republic,2000,79.0,146.0,43.9,86.0,84.0,0.1,1.4,72.6
Tajikistan,2015,96.0,3.0,4.7,96.0,96.0,0.2,0.0,69.7
Tajikistan,2014,97.0,0.0,39.9,94.0,97.0,0.2,0.0,69.6
Tajikistan,2013,96.0,1.0,39.0,97.0,96.0,0.2,0.0,69.3
Tajikistan,2012,94.0,16.0,38.2,96.0,94.0,0.2,0.0,68.8
Tajikistan,2011,96.0,1.0,37.4,97.0,96.0,0.2,0.3,68.1
Tajikistan,2010,93.0,0.0,36.6,95.0,93.0,0.2,0.3,67.3
Tajikistan,2009,93.0,0.0,35.9,93.0,93.0,0.2,0.3,66.7
Tajikistan,2008,86.0,0.0,35.3,87.0,86.0,0.3,0.3,66.4
Tajikistan,2007,84.0,2.0,34.7,85.0,86.0,0.3,0.4,66.1
Tajikistan,2006,88.0,3.0,34.1,76.0,83.0,0.3,0.4,65.9
Tajikistan,2005,81.0,0.0,33.5,79.0,84.0,0.3,0.4,65.5
Tajikistan,2004,81.0,4.0,33.0,82.0,86.0,0.3,0.4,65.9
Tajikistan,2003,58.0,2144.0,32.5,82.0,85.0,0.3,0.4,65.2
Tajikistan,2002,39.0,927.0,32.1,84.0,85.0,0.3,0.6,64.3
Tajikistan,2001,0.0,38.0,31.6,84.0,85.0,0.3,0.9,64.0
Tajikistan,2000,0.0,192.0,31.3,86.0,83.0,0.3,0.4,63.7
Thailand,2015,99.0,154.0,33.6,99.0,99.0,0.1,0.0,74.9
Thailand,2014,99.0,0.0,32.4,99.0,99.0,0.1,6.4,74.6
Thailand,2013,99.0,2641.0,31.3,99.0,99.0,0.1,6.5,74.5
Thailand,2012,98.0,5197.0,3.1,99.0,99.0,0.1,6.6,74.3
Thailand,2011,98.0,3156.0,29.0,99.0,99.0,0.2,6.1,74.1
Thailand,2010,98.0,2583.0,27.9,99.0,99.0,0.2,6.0,73.9
Thailand,2009,98.0,6071.0,26.8,99.0,99.0,0.3,5.9,73.7
Thailand,2008,98.0,7790.0,25.7,99.0,99.0,0.3,5.9,73.5
Thailand,2007,96.0,3893.0,24.6,98.0,98.0,0.4,6.2,73.3
Thailand,2006,96.0,3588.0,23.6,98.0,98.0,0.5,6.2,73.0
Thailand,2005,96.0,3526.0,22.6,98.0,98.0,0.5,6.3,72.5
Thailand,2004,96.0,4165.0,21.7,98.0,98.0,0.5,6.2,71.6
Thailand,2003,96.0,4519.0,2.9,98.0,98.0,0.6,6.1,71.7
Thailand,2002,95.0,10315.0,2.2,97.0,96.0,0.7,5.9,71.4
